gauge_id,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99
6447000.000000,1.000000,0.622885,0.014297,0.166000,-14.925200,1.313161,2.725463,0.679089,0.142713,2.075498,23.300000,1.403614,1.000000,285.850000,6.879663,1.000000,43.752500,-101.524870,1057.120000,12849.710000,12869.460000,9.988144,1.489244,0.284984,16.690630,16.868859,9.957753,0.024072,0.000000,62.376407,0.035800,1.018931,0.416560,0.967518,5.000000,0.121844,1.501052
6447500.000000,1.000000,0.576928,0.000000,0.197500,-14.347600,1.437181,2.415819,0.678962,0.155649,1.680942,25.250000,1.414566,1.000000,292.450000,7.176687,1.000000,43.166670,-101.630150,1040.900000,826.610000,793.150000,36.628086,1.500000,0.489663,43.182595,21.407272,8.618264,0.000000,0.000000,26.775476,0.000000,0.991241,0.423203,1.000000,5.000000,0.120000,1.500000
6450500.000000,1.000000,0.571683,0.000000,0.186200,-14.537600,1.471411,2.367225,0.690500,0.144340,1.608813,24.000000,1.420118,1.000000,285.400000,6.877108,1.000000,43.601390,-100.749860,912.420000,4111.270000,4074.440000,23.878179,1.500000,0.468278,50.059136,14.119634,7.800461,0.000000,0.000000,28.005539,0.000100,1.139129,0.470694,0.917765,5.000000,0.124934,1.500000
6452000.000000,1.000000,0.534894,0.009633,0.159200,-14.909800,1.382093,2.409193,0.682097,0.131327,1.743148,22.200000,1.418530,1.000000,278.600000,6.360731,1.000000,43.748330,-99.556490,923.240000,25791.040000,25817.780000,11.879028,1.494980,0.358981,21.657681,16.973415,14.818742,0.011972,0.000000,50.804157,0.024200,1.102010,0.452366,0.857849,5.000000,0.128477,1.500523
6453600.000000,1.000000,0.856611,0.003539,0.155400,-15.571900,1.717656,2.385833,0.699911,0.128319,1.389005,25.250000,1.402778,1.000000,289.850000,6.892985,1.000000,42.810990,-98.175860,569.460000,2101.420000,2104.330000,22.301458,1.500000,0.539051,27.018964,31.304172,20.004260,0.000000,0.000000,21.679780,0.021700,1.497189,0.578954,1.000000,4.000000,0.180000,1.500000
6464500.000000,1.000000,0.793660,0.000000,0.189200,-14.851400,1.546439,2.401681,0.733348,0.131171,1.553039,25.150000,1.416901,1.000000,290.700000,7.213400,1.000000,43.028890,-99.780670,768.530000,2914.040000,2924.680000,30.030599,1.500000,0.511241,58.983561,14.546115,6.890573,0.051291,0.000000,19.511715,0.010900,1.296178,0.530486,0.646557,4.000000,0.158793,1.500000
6468170.000000,7.000000,0.997759,0.000000,0.160900,-13.740400,1.307745,2.065572,0.920667,0.143379,1.579491,25.050000,1.419263,1.000000,301.350000,8.476793,1.000000,47.558050,-98.862890,516.410000,2809.100000,2833.130000,46.112127,1.500000,0.633831,44.458196,37.081540,17.054380,0.087974,0.000000,1.511572,0.003000,1.864350,0.645162,1.000000,4.000000,0.180000,1.500000
6468250.000000,7.000000,0.997372,0.000000,0.166700,-13.602700,1.319755,2.850338,0.922019,0.144027,2.159748,25.250000,1.422535,1.000000,299.300000,8.290859,1.000000,47.399720,-98.797610,508.660000,3242.610000,3247.760000,46.119710,1.500000,0.632147,45.847739,35.904460,16.532133,0.161667,0.000000,1.808727,0.003100,1.885929,0.648196,1.000000,4.000000,0.180000,1.500000
6470800.000000,7.000000,0.999915,0.000000,0.164100,-13.663600,1.557599,2.105191,0.824561,0.147189,1.351562,24.950000,1.393855,1.000000,296.700000,7.353160,1.000000,46.225240,-98.071770,423.260000,1071.140000,995.650000,49.858633,1.500000,0.643548,43.739786,37.576184,18.292840,0.000000,0.000000,0.267327,0.006100,2.206875,0.700222,1.000000,4.000000,0.180000,1.500000
6477500.000000,7.000000,0.998988,0.000000,0.150300,-13.993900,1.680016,2.335322,0.698989,0.132381,1.390059,24.600000,1.374302,1.000000,295.600000,7.262899,1.000000,43.776400,-98.245670,466.030000,1512.440000,1533.630000,44.899126,1.500000,0.681831,31.207761,37.890507,30.633456,0.184196,0.000000,0.239810,0.000000,1.470617,0.578605,1.000000,4.000000,0.180000,1.500000
6479215.000000,7.000000,1.000000,0.000000,0.182600,-13.228600,1.806775,2.179106,0.760783,0.164751,1.206075,25.700000,1.378016,1.000000,289.150000,6.404208,1.000000,45.180800,-97.186190,569.240000,175.280000,178.100000,41.924837,1.500000,0.665247,40.205761,37.689220,21.348222,0.000000,0.000000,0.722768,0.000000,1.986267,0.668252,1.000000,4.000000,0.180000,1.500000
6479438.000000,7.000000,1.000000,0.000000,0.166600,-13.615400,1.764560,2.241006,0.770546,0.159799,1.270008,26.100000,1.392000,1.000000,288.100000,6.607798,1.000000,45.006080,-97.165080,554.250000,951.910000,798.690000,43.271300,1.500000,0.616171,30.058402,39.915292,21.054218,0.414382,0.000000,8.916830,0.002700,1.924087,0.660582,1.000000,4.000000,0.180000,1.500000
6601000.000000,8.000000,0.580803,0.000000,0.149300,-15.955000,2.115008,2.401577,0.702089,0.105879,1.135494,25.400000,1.365591,1.000000,291.050000,6.614773,1.000000,42.321580,-96.487680,415.200000,450.200000,453.160000,20.475138,1.500000,0.690821,16.009365,66.252012,17.706606,0.000000,0.000000,0.000000,0.036500,2.344142,0.741529,1.000000,4.000000,0.180000,1.500000
6614800.000000,13.000000,0.414422,0.000000,0.079900,-13.166500,2.917614,3.775497,-0.273957,0.760477,1.294036,12.150000,1.233503,1.000000,233.850000,4.826625,3.000000,40.496090,-105.865010,3296.830000,4.030000,4.100000,0.571429,1.500000,0.320000,28.466667,18.400000,6.666667,0.000000,0.000000,46.666666,0.821000,1.030556,0.408611,1.000000,5.000000,0.120000,1.500000
6622700.000000,1.000000,0.449418,0.006001,0.157100,-14.234800,2.257150,3.331294,-0.377663,0.717692,1.475885,14.300000,1.259912,1.000000,240.950000,4.947639,3.000000,41.370240,-106.520580,2837.340000,98.700000,101.520000,2.200000,1.351524,0.528707,51.980186,27.338247,15.662846,0.000000,0.000000,4.908459,0.749600,2.141259,0.676669,0.743937,11.000000,0.157197,1.723181
6623800.000000,3.000000,0.508728,0.000000,0.068900,-13.824800,2.868472,3.046182,-0.574080,0.753936,1.061953,14.850000,1.280172,1.000000,229.100000,4.823158,3.000000,41.023580,-106.824770,2970.510000,187.660000,188.700000,1.140000,1.376320,0.543072,52.803094,28.929926,15.821902,0.000000,0.000000,2.316540,0.921100,1.901204,0.639474,0.711043,11.000000,0.155552,1.713313
6632400.000000,7.000000,0.570014,0.000000,0.138300,-13.540000,2.246401,3.275387,-0.353991,0.744512,1.458060,15.700000,1.308333,1.000000,240.450000,4.922211,3.000000,41.585250,-106.222790,3001.560000,162.990000,165.150000,2.518797,1.120904,0.428795,46.785629,28.198150,15.457923,0.000000,0.000000,9.553174,0.726600,1.860953,0.629401,0.749181,5.000000,0.132541,1.575246
6746095.000000,3.000000,0.629692,0.000000,0.052200,-13.556000,2.754987,2.986407,-0.258103,0.728744,1.084000,12.700000,1.233010,1.000000,235.300000,4.902083,3.000000,40.539980,-105.882790,3370.380000,8.900000,9.260000,0.588235,1.500000,0.460898,44.334460,24.203654,8.310476,0.000000,0.000000,23.183674,0.821000,1.622794,0.576333,0.829186,5.000000,0.128541,1.551244
6784000.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,1.745112,2.476444,0.747035,0.115205,1.419075,24.600000,1.277922,1.000000,287.050000,6.407366,1.000000,41.032440,-98.740530,790.290000,6019.740000,6386.880000,29.852521,1.500000,0.673418,37.590287,51.162026,11.072026,0.000000,0.000000,0.171745,0.014300,1.429636,0.566173,0.656996,5.000000,0.140580,1.500000
6803510.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,2.104924,2.495444,0.686401,0.094048,1.185527,24.900000,1.313984,1.000000,282.500000,6.036325,1.000000,40.893110,-96.681550,373.260000,113.280000,118.280000,28.746193,1.500000,0.712617,17.898795,47.696841,34.350037,0.000000,0.000000,0.000000,0.000000,1.588086,0.619457,0.733867,4.000000,0.164032,1.500000
6803530.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,2.142568,2.486347,0.678687,0.099196,1.160452,24.300000,1.259067,1.000000,282.200000,5.866944,1.000000,41.015700,-96.544280,377.450000,309.750000,309.720000,30.163599,1.500000,0.712475,14.068353,52.806679,32.994663,0.000000,0.000000,0.000000,0.000000,1.790775,0.664272,0.995765,4.000000,0.179746,1.500000
6814000.000000,8.000000,0.576491,0.044337,0.151500,-15.250400,2.400602,2.577198,0.640133,0.090284,1.073563,24.500000,1.237374,1.000000,283.250000,5.975738,1.000000,39.947780,-96.108620,401.180000,713.830000,717.290000,28.576923,1.475209,0.685286,22.406516,39.550160,38.097847,0.000000,0.000000,0.000000,0.004400,1.536557,0.607818,0.885040,4.000000,0.180000,1.500000
6847900.000000,7.000000,0.885005,0.000000,0.172300,-13.625200,1.575602,3.305607,0.804810,0.102383,2.097997,24.650000,1.325269,1.000000,297.300000,7.368030,1.000000,39.769850,-100.100780,885.800000,1536.190000,1539.160000,41.147651,1.500000,0.692591,17.560633,67.774900,14.740945,0.000000,0.000000,0.000000,0.001000,0.922369,0.418651,0.564612,5.000000,0.146123,1.500000
6853800.000000,7.000000,0.847415,0.004048,0.165800,-13.872600,1.945875,2.851629,0.688722,0.104136,1.465473,23.900000,1.192020,1.000000,292.050000,6.570304,1.000000,39.899250,-98.250430,559.130000,589.430000,597.190000,36.092275,1.479076,0.686131,15.496476,63.028432,21.730791,0.000000,0.000000,0.000000,0.000000,1.129237,0.498531,1.000000,4.000000,0.180000,1.500000
6876700.000000,7.000000,0.315040,0.287128,0.125600,-14.044000,2.055777,2.679570,0.713302,0.079611,1.303434,25.700000,1.317949,1.000000,294.150000,7.037081,1.000000,39.139070,-97.836960,448.530000,1056.440000,1054.050000,13.811567,1.446588,0.689631,14.285180,55.345249,30.275304,0.000000,0.000000,0.000000,0.000000,1.148475,0.497010,0.588382,5.000000,0.144697,1.500000
6878000.000000,1.000000,0.476196,0.000000,0.147400,-15.713100,2.229781,2.893592,0.649879,0.072787,1.297702,25.400000,1.282828,1.000000,288.650000,6.597714,1.000000,39.031110,-97.040290,393.930000,776.420000,777.870000,5.666946,1.272978,0.596281,18.623596,50.056733,31.318073,0.000000,0.000000,0.000000,0.000000,1.424274,0.552989,0.874566,5.000000,0.127526,1.500000
6879650.000000,4.000000,0.587738,0.587738,0.084700,-13.737600,2.623747,2.644289,0.666393,0.067250,1.007829,23.250000,1.226913,1.000000,279.350000,5.564741,1.000000,39.101950,-96.595210,402.000000,11.510000,12.510000,1.000000,0.925312,0.450150,10.583620,46.616582,42.674486,0.000000,0.000000,0.000000,0.031100,2.349116,0.698438,1.000000,5.000000,0.120000,1.500000
6885500.000000,7.000000,0.893184,0.051152,0.206200,-13.040900,2.445574,2.866789,0.664972,0.084299,1.172236,24.950000,1.220049,1.000000,285.300000,6.109208,1.000000,39.681920,-96.442890,394.810000,1062.870000,1075.140000,34.333333,1.480884,0.694977,20.021727,38.032561,41.975086,0.000000,0.000000,0.000000,0.007600,1.509472,0.604439,0.964552,4.000000,0.177873,1.500000
6888500.000000,8.000000,0.471249,0.399676,0.113000,-14.025900,2.638001,2.728151,0.629940,0.070372,1.034173,24.400000,1.220000,1.000000,280.950000,5.704569,1.000000,39.062650,-96.150250,412.340000,842.350000,842.520000,2.908307,0.973497,0.472315,10.128387,48.349034,41.426730,0.000000,0.000000,0.000000,0.013900,2.291766,0.694714,1.000000,5.000000,0.120000,1.500000
6889200.000000,7.000000,0.518782,0.164814,0.171500,-13.611300,2.589624,2.621313,0.632717,0.071615,1.012237,24.450000,1.247449,1.000000,282.500000,5.916230,1.000000,39.238330,-95.888600,347.720000,385.660000,406.480000,29.015873,1.419188,0.653422,17.601825,38.687785,40.430102,0.000000,0.000000,3.232494,0.017400,2.176239,0.680796,0.748328,5.000000,0.135100,1.500000
6889500.000000,7.000000,0.663277,0.089596,0.193300,-13.389700,2.619830,2.628447,0.621476,0.069600,1.003289,25.000000,1.278772,1.000000,279.200000,5.816667,1.000000,39.099380,-95.724950,335.490000,748.580000,766.030000,30.017888,1.442139,0.668790,17.535503,39.606583,40.471097,0.000000,0.000000,2.314457,0.014900,2.197940,0.681451,0.862051,5.000000,0.128277,1.500000
6892000.000000,7.000000,0.644589,0.252338,0.181400,-12.753200,2.774991,2.620075,0.585260,0.071518,0.944174,24.900000,1.290155,1.000000,274.050000,5.432111,1.000000,39.116330,-95.010880,304.550000,1092.720000,1091.600000,30.835428,1.493887,0.665118,17.627166,40.669203,35.763356,0.000000,0.000000,6.068391,0.067000,1.762121,0.653167,0.555105,4.000000,0.179805,1.500000
6903400.000000,8.000000,0.966433,0.000000,0.120700,-16.487700,2.771673,2.431550,0.603862,0.097926,0.877286,23.400000,1.206186,1.000000,261.850000,4.730804,1.000000,40.951890,-93.259850,322.120000,481.420000,483.000000,42.900131,1.500000,0.701495,21.233879,45.687514,32.989729,0.000000,0.000000,0.000000,0.222000,1.993225,0.694066,0.518097,3.000000,0.180000,1.500000
6906800.000000,4.000000,0.597091,0.597091,0.122400,-12.682200,3.190375,2.656420,0.364726,0.060450,0.832636,24.050000,1.314208,1.000000,269.150000,5.329703,1.000000,38.702250,-92.978830,279.080000,1414.750000,1411.960000,4.420657,1.499138,0.707774,13.108634,56.810073,30.055248,0.000000,0.000000,0.027824,0.351600,2.580402,0.713011,0.772637,3.000000,0.180202,1.510114
6910800.000000,8.000000,0.497347,0.172423,0.139100,-14.960000,2.667687,2.716139,0.573098,0.061307,1.018163,24.900000,1.235732,1.000000,286.850000,6.208874,1.000000,38.567010,-95.961630,376.840000,444.600000,444.580000,6.113235,1.118243,0.545317,9.990788,48.330184,41.674081,0.000000,0.000000,0.000000,0.007400,2.363646,0.699882,1.000000,5.000000,0.120000,1.500000
6911900.000000,1.000000,0.486762,0.064014,0.164700,-15.059300,2.665384,2.671907,0.570789,0.061853,1.002447,25.250000,1.225728,1.000000,286.850000,6.129274,1.000000,38.710690,-95.836030,367.430000,293.060000,291.330000,4.665179,1.208518,0.588865,9.636700,49.598246,40.810152,0.000000,0.000000,0.000000,0.017800,2.218013,0.682987,1.000000,5.000000,0.120000,1.500000
6917000.000000,4.000000,0.639893,0.639893,0.099900,-13.001200,3.020014,2.753762,0.461376,0.051070,0.911837,25.100000,1.328042,1.000000,277.450000,5.697125,1.000000,38.018970,-94.713670,296.090000,765.780000,767.500000,3.294067,1.126172,0.477651,12.589621,42.128516,32.323275,0.000000,0.000000,13.000982,0.059200,1.952737,0.654922,0.680297,5.000000,0.139182,1.500000
6918460.000000,4.000000,0.829175,0.829175,0.080900,-12.317700,3.229487,2.753408,0.249252,0.049859,0.852584,23.950000,1.270557,1.000000,270.250000,5.367428,1.000000,37.402370,-93.802030,372.290000,650.690000,650.760000,3.811535,1.421831,0.657821,15.491418,49.808660,31.657254,0.000000,0.000000,3.005179,0.113400,3.043961,0.743259,0.975215,3.000000,0.179157,1.500000
6919500.000000,1.000000,0.560555,0.439445,0.096000,-14.382000,3.316986,2.852089,0.334527,0.049447,0.859844,23.000000,1.182519,1.000000,268.250000,5.138889,1.000000,37.834200,-93.875490,304.290000,1069.420000,1069.850000,6.089028,1.319238,0.481012,17.715364,39.938209,22.597375,0.000000,0.000000,19.722292,0.243000,2.894627,0.734423,0.839470,3.000000,0.180000,1.500000
6921070.000000,4.000000,0.991134,0.991134,0.061900,-11.806200,3.241541,2.752119,0.242141,0.060124,0.849015,23.900000,1.306011,1.000000,266.850000,5.232353,1.000000,37.682650,-93.370330,374.140000,712.590000,716.880000,3.835032,1.454683,0.669241,15.064091,49.698809,31.792498,0.000000,0.000000,3.359412,0.278400,3.040523,0.745483,1.000000,3.000000,0.180000,1.500000
6921200.000000,4.000000,1.000000,1.000000,0.060000,-11.800000,3.232653,2.738147,0.270337,0.057255,0.847028,24.450000,1.241117,1.000000,272.050000,5.329089,1.000000,37.750470,-93.266180,338.330000,323.620000,328.760000,3.400000,1.483430,0.685980,14.365503,50.995018,32.198442,0.000000,0.000000,2.219177,0.252600,3.249178,0.771079,1.000000,3.000000,0.180000,1.500000
6934000.000000,4.000000,0.926073,0.926073,0.073600,-11.904400,3.256001,2.701933,0.163030,0.064591,0.829832,22.300000,1.232044,1.000000,255.300000,4.727778,1.000000,38.388810,-91.819890,334.860000,8264.900000,8267.520000,2.393400,1.408492,0.667184,15.499686,49.933055,32.095725,0.000000,0.000000,0.000000,0.589700,3.923579,0.801395,0.677428,3.000000,0.183018,1.659804
7014500.000000,4.000000,0.532724,0.532724,0.155100,-12.204900,3.284264,2.772140,0.144400,0.066115,0.844067,21.400000,1.233429,1.000000,255.500000,4.753488,1.000000,38.158530,-91.108460,330.140000,3845.500000,3851.180000,2.859885,1.497691,0.713847,17.009503,52.710179,30.179804,0.000000,0.000000,0.000000,0.777700,4.616652,0.846841,0.667521,2.000000,0.186675,1.833760
7056000.000000,1.000000,0.656472,0.282174,0.158000,-14.078900,3.617372,2.804693,-0.018571,0.052746,0.775340,23.750000,1.250000,1.000000,269.700000,5.272727,4.000000,35.983180,-92.747550,459.080000,2149.360000,2147.730000,1.048960,1.424193,0.510564,22.493972,31.195310,24.238651,0.000000,0.000000,22.072014,0.884400,4.958109,0.870985,0.895609,2.000000,0.188956,1.947805
7057500.000000,4.000000,0.998044,0.998044,0.060400,-11.801700,3.261272,2.773482,0.025243,0.056439,0.850429,25.550000,1.277500,1.000000,273.800000,5.421782,1.000000,36.623030,-92.248130,324.680000,1456.440000,1456.460000,2.403631,1.376810,0.647375,18.846437,46.112090,30.690265,0.000000,0.000000,0.000000,0.584000,4.092281,0.808381,0.472711,3.000000,0.178818,1.717541
7060710.000000,4.000000,0.857284,0.857284,0.089200,-11.921200,3.696504,3.047529,-0.035889,0.050998,0.824435,24.050000,1.202500,1.000000,271.300000,5.202301,3.000000,35.995350,-92.212650,272.840000,150.030000,152.360000,1.000000,1.303911,0.603970,23.800272,44.892158,31.407492,0.000000,0.000000,0.000732,0.854100,5.458822,0.899455,1.000000,2.000000,0.190000,2.000000
7066000.000000,4.000000,0.636085,0.636085,0.136400,-12.055000,3.287925,2.753928,0.058149,0.056231,0.837589,26.900000,1.271868,1.000000,279.550000,5.793782,3.000000,37.154080,-91.358160,343.230000,1053.500000,1050.660000,2.248724,1.459289,0.688460,15.284620,49.167352,34.073406,0.000000,0.000000,0.000000,0.693000,4.614631,0.844998,0.747145,2.000000,0.187471,1.873573
7067000.000000,4.000000,0.527255,0.527255,0.157300,-12.131000,3.442802,2.757460,0.017217,0.055720,0.800935,25.100000,1.251870,1.000000,274.700000,5.375734,4.000000,36.991380,-91.013510,325.610000,4349.010000,4315.660000,2.119988,1.484216,0.701316,15.822013,48.931858,34.887364,0.000000,0.000000,0.000000,0.793100,4.829521,0.859880,0.824854,2.000000,0.188249,1.912427
7068000.000000,1.000000,0.515032,0.476526,0.168400,-12.166500,3.404092,2.747050,0.055484,0.055511,0.806985,23.800000,1.249344,1.000000,260.150000,4.931754,4.000000,36.622000,-90.847620,293.500000,5318.590000,5312.930000,2.158069,1.487085,0.702074,15.891861,48.877303,34.951036,0.000000,0.000000,0.000000,0.741700,4.914129,0.864948,0.854097,2.000000,0.188541,1.927048
7071500.000000,1.000000,0.562481,0.437519,0.178100,-12.193700,3.338821,2.770222,0.007823,0.053356,0.829700,25.150000,1.276650,1.000000,270.450000,5.323819,4.000000,36.648680,-91.200820,283.070000,2023.770000,2030.300000,2.841789,1.500000,0.702596,17.202253,46.805996,36.141533,0.000000,0.000000,0.000000,0.591400,4.330999,0.824530,0.571042,2.000000,0.184626,1.785521
7083000.000000,3.000000,0.503877,0.000000,0.066800,-13.746300,2.083708,2.843018,-0.167234,0.710600,1.364403,16.100000,1.376068,1.000000,248.250000,5.204403,3.000000,39.172210,-106.389190,3457.460000,60.760000,66.280000,1.250000,1.095867,0.354164,37.106713,22.792526,10.571186,0.000000,0.000000,29.476075,0.356300,0.788785,0.327624,1.000000,5.000000,0.120000,1.500000
7142300.000000,7.000000,1.000000,0.000000,0.241300,-11.821700,1.806745,2.832698,0.643004,0.086792,1.567846,25.100000,1.283887,1.000000,304.100000,8.034346,1.000000,37.871590,-98.876140,677.580000,1819.940000,1923.390000,49.531900,1.500000,0.647242,53.138766,30.588485,16.185475,0.000000,0.000000,0.000000,0.000300,1.163821,0.487825,0.521781,5.000000,0.148693,1.500000
7145700.000000,7.000000,0.785667,0.000000,0.167900,-13.955900,2.510522,2.800415,0.530907,0.061761,1.115471,26.200000,1.290640,1.000000,292.000000,6.782811,1.000000,37.249550,-97.403900,393.170000,399.810000,400.640000,39.980165,1.401051,0.657360,21.101945,43.486904,35.254320,0.000000,0.000000,0.000000,0.034600,1.229428,0.514340,0.551203,5.000000,0.146928,1.500000
7148400.000000,1.000000,0.635408,0.000000,0.205000,-14.060300,1.909582,3.200512,0.567076,0.079878,1.676027,26.050000,1.286420,1.000000,302.250000,7.750000,1.000000,36.815030,-98.648140,545.410000,2544.500000,2560.490000,12.858765,1.500000,0.527907,29.208633,27.341853,22.625576,0.000000,0.000000,20.736537,0.000500,0.963709,0.425836,0.997962,5.000000,0.120122,1.500000
7149000.000000,7.000000,0.510869,0.000000,0.211500,-13.587200,1.975812,3.009930,0.581205,0.079110,1.523389,25.950000,1.284653,1.000000,301.150000,7.935441,1.000000,37.039200,-98.470210,558.820000,2291.200000,2263.930000,21.059804,1.500000,0.561735,30.607629,31.278556,22.596798,0.000000,0.000000,15.482905,0.000300,1.064221,0.455582,0.921105,5.000000,0.124734,1.500000
7151500.000000,7.000000,0.838132,0.000000,0.233300,-12.330800,2.316181,2.980717,0.527945,0.070535,1.286910,25.750000,1.341146,1.000000,290.400000,6.800937,1.000000,37.128910,-97.601440,456.850000,2109.000000,2111.790000,40.741894,1.458417,0.585932,43.279745,30.862983,20.091071,0.000000,0.000000,5.629600,0.010100,1.224566,0.502596,0.620217,5.000000,0.142787,1.500000
7167500.000000,1.000000,0.569291,0.065657,0.161600,-15.253400,2.816464,2.721329,0.546831,0.052069,0.966222,24.900000,1.245000,1.000000,287.000000,6.132479,1.000000,37.708210,-96.223600,383.360000,319.620000,321.120000,1.217659,0.905778,0.440787,9.491302,49.202418,41.359777,0.000000,0.000000,0.000000,0.016700,2.152201,0.670851,1.000000,5.000000,0.120000,1.500000
7180500.000000,8.000000,0.938858,0.000000,0.129800,-16.157600,2.607589,2.931384,0.583218,0.055785,1.124174,26.200000,1.278049,1.000000,298.900000,7.066194,1.000000,38.196450,-96.824580,442.860000,275.510000,275.780000,4.093079,1.066734,0.518386,8.809583,50.257865,40.788925,0.000000,0.000000,0.000000,0.001500,1.876831,0.631699,1.000000,5.000000,0.120000,1.500000
7184000.000000,8.000000,0.571479,0.000000,0.159600,-15.482400,3.255383,2.741906,0.405783,0.045358,0.842268,23.250000,1.332378,1.000000,271.800000,5.592593,1.000000,37.281250,-95.032670,280.990000,510.840000,514.820000,5.980545,1.348610,0.632633,17.505983,47.391887,35.208759,0.000000,0.000000,0.008806,0.007800,1.715976,0.616468,0.730333,4.000000,0.163820,1.500000
7195800.000000,4.000000,1.000000,1.000000,0.060000,-11.800000,3.504130,2.862758,0.142939,0.048236,0.816967,26.000000,1.262136,1.000000,278.100000,5.595573,1.000000,36.255480,-94.433940,371.070000,38.230000,38.580000,1.000000,1.500000,0.713816,15.514295,52.921043,31.711600,0.000000,0.000000,0.000000,0.223200,3.366412,0.774488,1.000000,3.000000,0.180000,1.500000
7196900.000000,1.000000,0.855398,0.144602,0.171200,-14.708400,3.703662,2.863046,0.101720,0.046099,0.773031,24.950000,1.196643,1.000000,275.850000,5.473214,1.000000,35.880080,-94.486610,430.120000,106.350000,106.550000,1.018987,1.392817,0.436672,24.527893,24.392406,20.835184,0.000000,0.000000,30.226288,0.540700,3.599296,0.780022,0.975877,3.000000,0.180241,1.512062
7197000.000000,4.000000,0.694360,0.694360,0.102600,-12.661600,3.624200,2.871806,0.123749,0.040801,0.792397,24.750000,1.207317,1.000000,272.800000,5.450549,1.000000,35.921200,-94.838560,348.860000,808.450000,807.510000,1.895046,1.471394,0.638346,18.311221,45.749200,28.025242,0.000000,0.000000,8.019185,0.671600,3.833613,0.797898,0.742537,3.000000,0.175667,1.578243
7208500.000000,3.000000,0.476946,0.018139,0.062400,-13.431800,1.658679,2.916187,0.550232,0.333135,1.758138,28.800000,1.500000,1.000000,291.450000,7.629581,4.000000,36.372260,-104.970000,2675.360000,159.220000,159.690000,0.938776,1.474277,0.637795,39.211086,29.809097,30.052041,0.000000,0.000000,0.952692,0.680500,1.653355,0.598013,0.660795,11.000000,0.153040,1.698238
7226500.000000,7.000000,0.516804,0.000065,0.205400,-13.254500,1.074360,2.710015,0.890676,0.073574,2.522446,25.450000,1.519403,1.000000,305.550000,9.872375,1.000000,35.438380,-103.525790,1587.350000,5242.750000,5245.840000,14.872522,1.331263,0.547215,41.269134,29.357599,19.628760,0.000000,0.000000,9.866580,0.002800,0.577299,0.286550,0.969301,5.000000,0.122456,1.549118
7261000.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,3.749128,2.903797,-0.083194,0.037806,0.774526,24.200000,1.198020,1.000000,270.550000,5.268744,3.000000,35.298800,-92.403930,197.550000,445.810000,455.940000,1.118087,0.862334,0.333902,42.016559,31.951801,24.120167,0.000000,0.000000,1.975330,0.253400,2.992989,0.716196,0.485626,3.000000,NaN,NaN
7263295.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,3.946118,3.389746,-0.092522,0.031046,0.859008,25.100000,1.274112,1.000000,269.150000,5.319170,3.000000,34.876200,-92.774610,260.560000,119.030000,119.080000,1.011111,0.887801,0.400120,35.743602,33.130715,31.562968,0.000000,0.000000,0.000000,0.865700,5.000830,0.860620,1.000000,1.000000,0.250000,2.400000
7290650.000000,7.000000,1.000000,0.000000,0.275600,-11.054500,4.154616,3.422858,-0.167248,0.004061,0.823869,22.700000,1.268156,1.000000,262.350000,5.114035,4.000000,32.017780,-90.876940,105.800000,1688.730000,1694.610000,29.569315,1.500000,0.680626,25.870711,53.739337,20.461498,0.000000,0.000000,0.000000,0.796500,4.504964,0.815306,0.500505,10.000000,0.204650,2.047618
7291000.000000,7.000000,1.000000,0.000000,0.252200,-11.872800,4.273158,3.191381,-0.165165,0.003569,0.746844,24.350000,1.278215,1.000000,267.600000,5.288538,4.000000,31.503060,-90.777500,129.130000,479.300000,482.230000,29.159763,1.500000,0.673279,32.340896,46.628865,21.036591,0.000000,0.000000,0.000000,0.977700,5.188177,0.846543,0.897761,1.000000,0.240798,2.328433
7292500.000000,7.000000,1.000000,0.000000,0.242900,-12.197600,4.255530,3.474859,-0.170542,0.002580,0.816551,23.800000,1.265957,1.000000,261.800000,5.088435,4.000000,31.324720,-91.109440,115.810000,2073.090000,2076.550000,27.227005,1.500000,0.673562,31.916800,47.172640,20.908341,0.000000,0.000000,0.000000,0.946800,5.085764,0.838933,0.908406,1.000000,0.242264,2.352364
7295000.000000,7.000000,1.000000,0.000000,0.236500,-12.421600,4.380752,3.553881,-0.170925,0.001880,0.811249,25.250000,1.228710,1.000000,279.350000,5.643434,4.000000,31.226940,-91.295560,95.880000,466.580000,466.880000,27.090062,1.500000,0.675113,29.275771,47.354664,23.493793,0.000000,0.000000,0.000000,0.940000,5.061493,0.839612,0.774016,1.000000,0.229661,2.241811
